order_id,customer_id,order_date,status
664,85,2025-06-28 15:00:00,delivered
665,276,2025-06-04 03:03:00,delivered
666,40,2025-07-20 03:46:00,delivered
667,108,2025-01-21 07:13:00,shipped
668,194,2025-09-13 22:30:00,delivered
669,92,2024-09-18 11:54:00,delivered
670,3,2025-07-18 10:06:00,cancelled
671,23,2025-11-11 22:16:00,delivered
672,252,2025-01-25 23:55:00,delivered
673,437,2025-02-06 19:47:00,placed
674,429,2025-08-13 01:04:00,shipped
675,61,2025-04-19 18:53:00,delivered
676,158,2025-10-01 20:57:00,delivered
677,212,2025-02-23 06:17:00,delivered
678,396,2025-08-05 14:53:00,delivered
679,107,2025-04-19 16:35:00,delivered
680,244,2025-01-03 18:20:00,delivered
681,96,2025-10-21 09:10:00,delivered
682,130,2025-08-30 19:21:00,delivered
683,473,2025-04-01 19:44:00,cancelled
684,497,2024-11-28 04:51:00,delivered
685,79,2025-08-18 11:00:00,delivered
686,163,2025-09-10 04:25:00,delivered
687,454,2025-07-26 07:23:00,delivered
688,218,2025-01-11 09:24:00,delivered
689,66,2025-07-15 12:43:00,delivered
690,433,2025-07-01 11:07:00,delivered
691,63,2025-10-09 14:23:00,shipped
692,306,2024-12-15 23:02:00,delivered
693,21,2024-11-16 11:02:00,shipped
694,12,2025-01-31 23:16:00,delivered
695,316,2025-06-24 07:44:00,delivered
696,140,2024-08-05 06:01:00,delivered
697,114,2024-11-04 09:46:00,delivered
698,438,2025-09-04 06:34:00,delivered
699,232,2025-08-15 00:09:00,delivered
700,194,2025-07-25 03:06:00,delivered
701,385,2025-02-19 19:17:00,delivered
702,474,2025-10-11 12:18:00,placed
703,211,2025-02-03 00:39:00,delivered
704,283,2025-06-23 06:54:00,cancelled
705,106,2025-07-16 14:15:00,delivered
706,442,2025-05-07 13:16:00,delivered
707,220,2025-09-17 03:09:00,delivered
708,386,2025-03-05 08:21:00,delivered
709,289,2025-04-28 09:19:00,cancelled
710,151,2025-01-13 22:08:00,shipped
711,370,2025-06-22 16:25:00,delivered
712,446,2025-06-28 05:30:00,delivered
713,77,2025-03-21 23:50:00,shipped
714,187,2025-08-12 12:40:00,shipped
715,354,2025-10-27 07:14:00,delivered
716,238,2024-12-04 01:20:00,delivered
717,52,2025-07-04 06:38:00,delivered
718,169,2025-06-22 16:18:00,cancelled
719,226,2024-12-14 05:31:00,placed
720,110,2025-04-04 09:20:00,delivered
721,167,2025-11-02 15:41:00,delivered
722,218,2025-07-11 13:00:00,delivered
723,405,2025-05-06 17:35:00,delivered
724,483,2025-08-29 15:02:00,delivered
725,242,2024-12-31 23:04:00,delivered
726,354,2024-09-12 02:55:00,delivered
727,102,2025-08-16 22:16:00,delivered
728,409,2024-10-18 16:03:00,cancelled
729,48,2025-11-06 03:34:00,shipped
730,233,2025-06-29 22:47:00,delivered
731,273,2025-06-04 21:12:00,delivered
732,476,2025-02-25 06:12:00,delivered
733,229,2025-05-28 06:13:00,delivered
734,245,2025-03-10 03:29:00,placed
735,360,2024-11-23 20:51:00,delivered
736,391,2024-10-07 19:51:00,delivered
737,16,2025-06-18 09:25:00,delivered
738,391,2025-07-22 16:10:00,shipped
739,496,2025-06-10 13:54:00,delivered
740,245,2025-06-16 18:12:00,shipped
741,169,2025-08-26 14:42:00,delivered
742,74,2025-08-03 07:10:00,delivered
743,232,2025-11-11 14:39:00,delivered
744,33,2025-09-16 13:41:00,placed
745,94,2025-05-12 16:12:00,shipped
746,410,2025-07-01 17:14:00,delivered
747,458,2025-06-11 10:08:00,delivered
748,201,2025-09-17 20:26:00,delivered
749,106,2025-05-29 21:17:00,delivered
750,119,2025-08-11 09:52:00,shipped
751,268,2024-12-08 23:38:00,cancelled
752,54,2025-10-09 08:53:00,delivered
753,114,2025-07-20 21:17:00,shipped
754,185,2025-07-16 22:57:00,delivered
755,51,2025-03-28 13:51:00,placed
756,358,2025-11-10 08:49:00,delivered
757,181,2025-07-28 23:51:00,delivered
758,328,2025-02-01 12:12:00,delivered
759,388,2025-07-10 05:25:00,delivered
760,273,2025-04-24 04:58:00,delivered
761,115,2025-09-30 07:15:00,delivered
762,322,2025-07-15 12:47:00,delivered
763,408,2025-07-02 04:06:00,cancelled
764,317,2025-05-27 18:27:00,shipped
765,33,2025-08-17 02:46:00,delivered
766,170,2025-02-27 16:26:00,shipped
767,128,2025-11-07 05:53:00,shipped
768,160,2025-04-24 22:27:00,delivered
769,286,2024-10-30 11:06:00,shipped
770,308,2025-05-02 05:57:00,delivered
771,179,2025-08-18 18:33:00,shipped
772,481,2025-06-03 21:35:00,delivered
773,416,2025-10-03 21:45:00,delivered
774,194,2024-11-21 00:31:00,shipped
775,274,2024-09-22 09:24:00,shipped
776,254,2025-02-13 20:39:00,placed
777,191,2025-10-22 12:02:00,shipped
778,130,2025-07-23 20:44:00,delivered
779,490,2025-08-17 22:25:00,delivered
780,241,2025-06-11 03:14:00,placed
781,306,2025-09-12 21:59:00,delivered
782,237,2025-02-09 20:03:00,delivered
783,13,2025-10-10 02:53:00,delivered
784,462,2024-12-09 07:00:00,delivered
785,350,2025-06-16 08:22:00,cancelled
786,132,2025-10-13 11:47:00,placed
787,181,2025-02-14 12:26:00,delivered
788,486,2025-10-11 21:50:00,delivered
789,27,2025-02-09 10:35:00,delivered
790,211,2025-04-08 07:55:00,delivered
791,104,2025-09-05 06:19:00,delivered
792,462,2025-10-13 05:26:00,shipped
793,195,2025-06-11 00:37:00,delivered
794,70,2025-07-30 21:25:00,cancelled
795,165,2025-03-28 02:22:00,delivered
796,27,2025-08-07 22:19:00,delivered
797,464,2025-06-08 12:02:00,delivered
798,251,2025-03-23 02:58:00,delivered
799,125,2024-11-14 11:04:00,shipped
800,80,2025-07-17 14:40:00,delivered
801,96,2024-11-29 02:00:00,delivered
802,310,2025-08-25 15:18:00,delivered
803,388,2025-11-10 05:25:00,delivered
804,32,2024-11-03 11:57:00,delivered
805,190,2025-06-19 15:20:00,delivered
806,238,2025-10-10 14:28:00,shipped
807,112,2024-12-01 12:30:00,shipped
808,222,2025-05-26 05:31:00,cancelled
809,488,2025-04-11 15:38:00,delivered
810,351,2025-07-29 19:07:00,delivered
811,403,2025-03-22 10:36:00,delivered
812,456,2024-09-08 16:56:00,shipped
813,200,2025-09-14 08:45:00,shipped
814,423,2025-07-29 17:09:00,delivered
815,128,2025-09-18 13:44:00,delivered
816,334,2025-08-06 13:05:00,delivered
817,234,2025-03-20 22:38:00,delivered
818,73,2025-04-07 23:24:00,delivered
819,475,2024-11-08 04:06:00,delivered
820,206,2025-07-05 16:26:00,delivered
821,330,2025-10-03 07:30:00,placed
822,199,2025-09-08 21:25:00,placed
823,19,2025-02-14 18:31:00,placed
824,461,2025-09-29 12:13:00,shipped
825,82,2025-09-30 19:16:00,delivered
826,22,2025-05-08 03:47:00,cancelled
827,419,2025-04-02 14:03:00,delivered
828,106,2025-06-19 23:24:00,delivered
829,485,2025-03-19 00:19:00,delivered
830,477,2025-10-26 06:07:00,cancelled
831,8,2024-12-15 23:15:00,delivered
832,499,2024-08-27 01:42:00,shipped
833,415,2024-07-23 20:02:00,delivered
834,338,2025-10-18 23:35:00,delivered
835,346,2025-07-04 11:27:00,shipped
836,307,2025-04-19 20:53:00,delivered
837,251,2024-12-18 23:53:00,delivered
838,254,2025-01-06 02:44:00,cancelled
839,13,2024-09-02 09:07:00,delivered
840,6,2025-08-22 09:21:00,delivered
841,180,2024-09-27 22:30:00,delivered
842,279,2024-11-29 07:46:00,delivered
843,18,2025-04-11 17:49:00,delivered
844,411,2025-10-24 20:46:00,placed
845,80,2025-11-05 02:12:00,delivered
846,118,2025-08-27 22:58:00,shipped
847,326,2025-07-04 13:30:00,placed
848,471,2025-03-04 04:07:00,placed
849,101,2025-05-30 17:23:00,delivered
850,262,2025-09-17 03:33:00,delivered
851,75,2025-08-13 16:09:00,delivered
852,430,2025-07-31 07:52:00,delivered
853,344,2025-08-31 11:25:00,delivered
854,255,2025-09-13 13:38:00,placed
855,457,2025-09-14 20:02:00,delivered
856,355,2025-06-15 10:34:00,delivered
857,161,2025-10-25 10:58:00,delivered
858,394,2025-07-27 04:51:00,delivered
859,94,2025-10-14 15:23:00,delivered
860,2,2024-11-06 08:59:00,delivered
861,72,2025-01-29 11:48:00,delivered
862,66,2025-09-16 23:43:00,delivered
863,146,2025-05-24 07:14:00,delivered
864,415,2025-06-14 03:15:00,delivered
865,223,2025-07-16 19:54:00,delivered
866,12,2025-07-03 08:13:00,delivered
867,87,2025-09-17 06:13:00,delivered
868,185,2025-05-05 15:27:00,delivered
869,25,2025-09-10 02:45:00,cancelled
870,41,2025-06-28 08:28:00,shipped
871,119,2025-10-10 19:03:00,delivered
872,35,2025-09-13 08:52:00,delivered
873,202,2024-12-31 01:30:00,shipped
874,364,2024-12-13 07:10:00,delivered
875,347,2025-09-08 17:34:00,delivered
876,196,2025-05-03 11:01:00,delivered
877,73,2024-09-02 07:57:00,delivered
878,180,2025-06-06 12:56:00,delivered
879,382,2025-08-26 08:03:00,placed
880,172,2025-09-20 14:22:00,delivered
881,339,2025-08-27 23:46:00,delivered
882,156,2024-08-25 04:12:00,delivered
883,136,2025-08-31 02:14:00,delivered
884,436,2025-06-08 08:36:00,delivered
885,169,2025-10-28 09:31:00,cancelled
886,464,2025-01-12 03:44:00,delivered
887,397,2025-04-07 01:27:00,delivered
888,147,2025-03-04 05:21:00,shipped
889,479,2025-11-05 22:41:00,shipped
890,432,2025-04-29 21:58:00,delivered
891,421,2025-10-24 05:57:00,delivered
892,353,2025-03-24 12:54:00,delivered
893,342,2025-04-12 07:29:00,shipped
894,77,2025-08-30 09:49:00,delivered
895,187,2025-01-14 06:22:00,shipped
896,338,2025-11-04 22:55:00,delivered
897,213,2024-11-30 10:09:00,placed
898,93,2025-05-20 00:40:00,delivered
899,272,2025-05-09 16:37:00,delivered
900,469,2025-10-14 18:14:00,cancelled
901,123,2025-05-12 13:03:00,cancelled
902,298,2025-02-16 21:35:00,delivered
903,8,2025-08-18 02:21:00,delivered
904,392,2025-10-26 09:34:00,delivered
905,495,2025-01-28 14:21:00,shipped
906,33,2025-01-18 10:10:00,delivered
907,500,2025-11-11 07:53:00,delivered
908,341,2025-10-27 20:21:00,delivered
909,304,2025-01-01 15:35:00,cancelled
910,421,2025-05-23 01:54:00,shipped
911,39,2025-06-18 23:19:00,delivered
912,186,2024-12-16 08:49:00,delivered
913,160,2025-10-02 17:48:00,delivered
914,160,2025-10-23 13:05:00,delivered
915,136,2025-01-16 17:57:00,delivered
916,374,2025-08-25 05:47:00,cancelled
917,423,2025-06-29 11:08:00,delivered
918,296,2025-01-31 20:37:00,shipped
919,351,2025-05-11 06:17:00,cancelled
920,167,2025-11-07 12:42:00,delivered
921,224,2024-10-19 00:27:00,delivered
922,212,2024-12-14 09:09:00,delivered
923,231,2025-02-10 08:53:00,delivered
924,268,2025-03-10 03:17:00,delivered
925,491,2024-09-08 22:49:00,delivered
926,50,2025-05-05 19:12:00,delivered
927,354,2024-11-16 18:57:00,shipped
928,50,2024-10-04 00:58:00,delivered
929,48,2025-09-22 19:34:00,delivered
930,455,2025-04-14 02:32:00,delivered
931,376,2025-01-28 06:12:00,shipped
932,427,2025-10-18 15:24:00,placed
933,79,2025-05-19 13:14:00,delivered
934,313,2025-10-01 14:17:00,delivered
935,287,2025-06-12 20:37:00,delivered
936,124,2025-07-03 02:21:00,delivered
937,252,2025-10-05 06:08:00,delivered
938,378,2025-09-09 14:10:00,delivered
939,43,2025-08-19 15:51:00,shipped
940,280,2025-09-24 19:42:00,delivered
941,14,2024-10-14 01:00:00,delivered
942,194,2025-07-11 07:26:00,shipped
943,283,2025-08-27 20:30:00,shipped
944,32,2025-03-16 01:59:00,shipped
945,194,2025-08-28 06:33:00,delivered
946,11,2025-03-04 13:48:00,delivered
947,485,2025-11-08 12:10:00,delivered
948,343,2024-11-23 12:19:00,delivered
949,239,2025-07-26 22:03:00,delivered
950,301,2025-04-07 22:07:00,delivered
951,279,2024-10-18 06:15:00,delivered
952,490,2024-11-22 19:48:00,delivered
953,172,2025-09-15 03:35:00,shipped
954,201,2025-04-30 11:08:00,delivered
955,116,2025-02-26 16:30:00,delivered
956,483,2025-02-18 19:32:00,shipped
957,357,2025-09-05 23:18:00,shipped
958,219,2025-09-15 00:02:00,cancelled
959,200,2025-05-12 19:05:00,delivered
960,52,2025-11-01 06:16:00,delivered
961,149,2025-09-06 01:07:00,delivered
962,28,2024-12-08 11:28:00,delivered
963,412,2025-03-26 18:11:00,cancelled
964,329,2025-07-24 19:47:00,delivered
965,11,2025-09-13 09:36:00,delivered
966,289,2025-07-10 01:26:00,delivered
967,498,2025-10-16 20:28:00,shipped
968,461,2025-10-31 04:42:00,delivered
969,73,2025-10-18 18:39:00,delivered
970,223,2025-08-11 02:50:00,delivered
971,398,2025-03-16 17:09:00,delivered
972,465,2025-10-14 02:03:00,shipped
973,42,2025-03-28 19:04:00,delivered
974,113,2025-08-04 08:01:00,delivered
975,382,2025-10-11 23:40:00,delivered
976,480,2024-12-30 10:22:00,delivered
977,435,2025-11-12 05:43:00,shipped
978,457,2025-08-13 09:19:00,delivered
979,151,2025-06-23 03:27:00,delivered
980,274,2024-12-12 04:57:00,delivered
981,88,2025-07-14 10:47:00,delivered
982,253,2025-09-17 18:34:00,delivered
983,193,2025-07-03 02:42:00,delivered
984,277,2025-11-10 03:43:00,delivered
985,402,2025-07-05 00:10:00,shipped
986,500,2025-08-29 22:44:00,delivered
987,493,2025-09-24 01:44:00,delivered
988,101,2025-07-03 21:11:00,placed
989,255,2025-08-28 04:53:00,delivered
990,350,2025-07-31 07:23:00,shipped
991,16,2025-08-15 05:17:00,delivered
992,304,2025-05-10 04:22:00,delivered
993,370,2025-11-10 15:11:00,cancelled
994,272,2025-07-25 21:23:00,shipped
995,4,2025-02-06 20:39:00,shipped
996,108,2025-05-11 02:20:00,delivered
997,188,2025-07-29 06:52:00,delivered
998,316,2025-06-29 03:44:00,delivered
999,479,2025-04-14 13:26:00,shipped
1000,262,2025-04-17 23:57:00,delivered
1001,22,2025-01-14 09:23:00,delivered
1002,325,2025-08-02 17:47:00,shipped
1003,74,2025-06-19 22:59:00,delivered
1004,487,2025-11-02 16:13:00,delivered
1005,450,2025-10-02 00:40:00,delivered
1006,213,2025-03-14 05:13:00,delivered
1007,383,2025-11-06 17:40:00,delivered
1008,196,2025-10-18 17:15:00,delivered
1009,490,2025-10-01 00:20:00,shipped
1010,410,2025-04-12 18:04:00,delivered
1011,164,2025-07-08 09:17:00,delivered
1012,313,2025-08-27 03:11:00,delivered
1013,110,2025-06-16 10:08:00,delivered
1014,311,2025-09-24 21:56:00,delivered
1015,155,2025-03-01 12:41:00,shipped
1016,340,2024-09-16 09:12:00,delivered
1017,375,2025-01-11 06:10:00,shipped
1018,468,2025-01-29 03:39:00,delivered
1019,107,2025-07-02 21:11:00,delivered
1020,321,2025-06-28 10:55:00,placed
1021,434,2025-04-29 11:46:00,delivered
1022,422,2024-09-04 03:14:00,cancelled
1023,218,2025-10-27 17:20:00,delivered
1024,315,2025-01-18 07:35:00,delivered
1025,212,2025-02-24 04:55:00,delivered
1026,17,2025-03-07 03:01:00,delivered
1027,432,2025-01-24 07:16:00,delivered
1028,285,2024-10-30 03:51:00,delivered
1029,231,2025-05-12 02:31:00,shipped
1030,210,2025-06-02 07:03:00,delivered
1031,411,2025-05-13 03:45:00,shipped
1032,229,2025-05-23 13:38:00,delivered
1033,311,2025-05-14 14:59:00,delivered
1034,137,2025-05-14 13:06:00,delivered
1035,11,2025-09-06 08:37:00,delivered
1036,414,2025-07-19 20:53:00,delivered
1037,309,2025-07-09 09:06:00,delivered
1038,378,2025-08-19 16:42:00,delivered
1039,14,2025-02-17 01:32:00,delivered
1040,500,2025-05-30 00:46:00,delivered
1041,293,2025-11-08 16:23:00,delivered
1042,215,2025-06-10 15:42:00,shipped
1043,479,2025-01-15 15:43:00,delivered
1044,302,2025-04-24 22:07:00,delivered
1045,461,2025-07-07 07:11:00,delivered
1046,197,2025-07-05 23:16:00,cancelled
1047,198,2025-01-05 11:37:00,delivered
1048,78,2025-11-10 16:28:00,delivered
1049,110,2025-11-12 03:37:00,delivered
1050,458,2024-07-11 05:15:00,placed
1051,185,2025-10-20 08:48:00,delivered
1052,141,2024-09-23 18:26:00,delivered
1053,305,2025-07-02 17:40:00,placed
1054,435,2025-11-11 07:53:00,delivered
1055,160,2025-10-26 12:36:00,delivered
1056,57,2024-12-24 04:46:00,delivered
1057,37,2025-06-10 13:43:00,delivered
1058,52,2025-06-24 08:20:00,delivered
1059,414,2025-01-01 16:37:00,delivered
1060,221,2025-06-18 01:20:00,delivered
1061,401,2025-11-01 10:14:00,shipped
1062,204,2025-08-02 19:38:00,delivered
1063,151,2025-01-29 14:27:00,cancelled
1064,41,2025-01-27 22:06:00,shipped
1065,101,2025-10-11 05:36:00,delivered
1066,374,2024-12-14 05:03:00,delivered
1067,284,2025-04-22 20:10:00,delivered
1068,347,2025-10-29 08:19:00,delivered
1069,350,2025-10-28 23:52:00,cancelled
1070,99,2025-10-09 17:34:00,delivered
1071,493,2025-03-06 01:16:00,delivered
1072,7,2024-10-03 22:50:00,delivered
1073,264,2025-10-19 13:22:00,cancelled
1074,108,2025-09-26 11:44:00,shipped
1075,301,2025-06-29 04:56:00,delivered
1076,364,2025-03-09 08:08:00,cancelled
1077,484,2025-10-13 06:11:00,delivered
1078,237,2025-05-26 03:02:00,cancelled
1079,197,2025-09-20 09:03:00,cancelled
1080,484,2024-11-23 16:48:00,placed
1081,405,2024-12-04 00:12:00,delivered
1082,488,2025-09-04 12:28:00,delivered
1083,464,2025-08-07 11:19:00,delivered
1084,52,2025-05-12 18:17:00,delivered
1085,82,2025-05-08 14:50:00,placed
1086,38,2025-04-28 11:51:00,delivered
1087,12,2025-10-29 04:27:00,delivered
1088,482,2024-11-12 14:23:00,delivered
1089,402,2024-11-14 17:43:00,delivered
1090,370,2025-09-01 08:58:00,shipped
1091,481,2025-09-02 02:40:00,delivered
1092,455,2025-08-29 08:00:00,shipped
1093,483,2025-10-27 11:00:00,delivered
1094,500,2024-07-17 05:54:00,delivered
1095,381,2025-04-28 14:03:00,delivered
1096,132,2025-10-19 20:05:00,delivered
1097,212,2025-10-01 02:39:00,delivered
1098,114,2025-08-18 02:29:00,delivered
1099,272,2024-10-31 08:34:00,delivered
1100,208,2025-10-22 17:03:00,delivered
1101,318,2025-04-16 02:23:00,cancelled
1102,18,2025-07-03 10:57:00,delivered
1103,456,2025-02-27 02:06:00,delivered
1104,471,2025-02-27 08:44:00,cancelled
1105,225,2025-10-18 18:22:00,delivered
1106,173,2025-02-17 23:59:00,shipped
1107,392,2025-05-29 06:54:00,shipped
1108,105,2025-08-20 18:07:00,placed
1109,37,2025-07-04 20:39:00,cancelled
1110,390,2025-09-07 11:43:00,delivered
1111,330,2024-09-08 18:27:00,cancelled
1112,456,2025-11-01 21:12:00,delivered
1113,168,2024-08-14 05:40:00,delivered
1114,461,2025-05-09 09:06:00,delivered
1115,378,2025-09-17 18:02:00,delivered
1116,228,2025-02-20 04:39:00,cancelled
1117,88,2025-07-21 18:49:00,delivered
1118,235,2025-05-01 16:11:00,shipped
1119,221,2025-08-23 05:06:00,delivered
1120,109,2025-07-01 10:35:00,delivered
1121,312,2025-10-29 16:58:00,delivered
1122,370,2025-09-08 05:00:00,shipped
1123,474,2025-09-06 16:47:00,shipped
1124,26,2025-03-21 22:44:00,shipped
1125,368,2025-02-06 04:32:00,shipped
1126,236,2025-04-25 18:06:00,delivered
1127,350,2025-10-13 21:47:00,shipped
1128,35,2025-07-29 12:10:00,shipped
1129,257,2024-10-27 12:35:00,delivered
1130,156,2025-07-17 08:19:00,delivered
1131,86,2025-06-02 04:54:00,shipped
1132,341,2025-01-02 23:21:00,cancelled
1133,328,2025-03-03 09:58:00,delivered
1134,413,2025-03-02 04:46:00,cancelled
1135,126,2025-03-13 06:52:00,placed
1136,15,2025-05-02 23:17:00,delivered
1137,224,2025-05-01 15:54:00,delivered
1138,275,2025-08-22 00:36:00,delivered
1139,437,2025-10-24 00:29:00,delivered
1140,127,2025-09-19 05:26:00,delivered
1141,16,2025-07-01 21:46:00,shipped
1142,379,2025-10-17 13:56:00,cancelled
1143,479,2025-09-25 00:44:00,delivered
1144,209,2025-02-02 14:00:00,shipped
1145,478,2025-07-02 00:59:00,cancelled
1146,92,2025-09-01 02:19:00,shipped
1147,466,2024-10-02 03:12:00,delivered
1148,369,2025-05-02 19:22:00,delivered
1149,458,2025-06-27 19:11:00,placed
1150,219,2024-11-25 11:02:00,delivered
1151,200,2025-07-25 03:48:00,delivered
1152,203,2024-12-05 20:54:00,cancelled
1153,245,2025-02-09 14:48:00,delivered
1154,130,2025-11-12 11:35:00,cancelled
1155,191,2025-08-09 12:15:00,delivered
1156,343,2025-04-07 17:19:00,delivered
1157,337,2025-04-29 02:20:00,delivered
1158,169,2025-05-24 00:36:00,cancelled
1159,109,2025-07-20 14:35:00,delivered
1160,37,2025-07-30 20:31:00,shipped
1161,385,2025-08-28 19:25:00,delivered
1162,346,2025-09-11 14:21:00,delivered
1163,97,2024-09-26 16:43:00,delivered
1164,410,2025-10-24 15:00:00,delivered
1165,279,2025-08-12 13:31:00,delivered
1166,162,2025-08-23 15:12:00,placed
1167,292,2025-08-22 07:20:00,delivered
1168,219,2025-03-31 02:54:00,delivered
1169,386,2025-03-13 09:47:00,delivered
1170,146,2025-02-23 08:56:00,delivered
1171,257,2025-05-21 19:46:00,delivered
1172,67,2024-11-01 05:07:00,delivered
1173,190,2025-04-17 18:08:00,delivered
1174,76,2025-08-30 07:36:00,shipped
1175,376,2025-10-08 10:54:00,delivered
1176,498,2025-09-22 18:39:00,delivered
1177,204,2025-05-08 02:04:00,delivered
1178,136,2025-05-15 20:06:00,placed
1179,426,2024-09-22 17:50:00,cancelled
1180,340,2025-11-06 14:56:00,delivered
1181,217,2025-05-09 05:28:00,delivered
1182,206,2025-07-14 03:13:00,delivered
1183,226,2024-11-08 22:07:00,delivered
1184,329,2025-05-01 01:05:00,cancelled
1185,15,2025-02-18 22:58:00,cancelled
1186,415,2025-09-04 00:05:00,delivered
1187,470,2025-09-29 21:56:00,delivered
1188,55,2025-07-30 19:59:00,delivered
1189,93,2025-01-14 19:02:00,delivered
1190,44,2024-11-24 01:07:00,delivered
1191,181,2024-12-08 19:39:00,delivered
1192,128,2025-02-20 14:11:00,shipped
1193,303,2025-10-12 12:54:00,cancelled
1194,155,2025-05-29 00:19:00,delivered
1195,98,2025-09-17 14:31:00,delivered
1196,472,2025-06-18 10:50:00,shipped
1197,294,2025-08-30 05:09:00,delivered
1198,162,2025-09-09 22:37:00,delivered
1199,340,2025-03-12 16:01:00,delivered
1200,487,2025-09-29 02:23:00,delivered
1201,135,2025-07-08 01:24:00,delivered
1202,398,2025-09-03 12:40:00,delivered
1203,39,2025-02-05 00:19:00,delivered
1204,145,2025-09-02 16:58:00,delivered
1205,295,2025-08-20 03:41:00,shipped
1206,378,2025-08-19 05:45:00,placed
1207,83,2025-07-03 06:34:00,delivered
1208,126,2025-10-14 07:35:00,delivered
1209,84,2025-09-27 13:59:00,delivered
1210,461,2025-09-06 16:21:00,delivered
1211,340,2025-06-21 05:12:00,cancelled
1212,488,2025-10-17 15:24:00,shipped
1213,439,2025-08-09 08:15:00,delivered
1214,367,2025-09-27 04:44:00,delivered
1215,316,2025-06-22 18:57:00,cancelled
1216,378,2025-03-30 04:37:00,delivered
1217,217,2025-07-20 09:04:00,delivered
1218,411,2025-07-25 16:54:00,delivered
1219,136,2025-03-27 00:50:00,delivered
1220,10,2025-10-02 05:17:00,delivered
1221,317,2025-07-21 15:16:00,delivered
1222,404,2025-05-01 00:03:00,placed
1223,200,2025-09-09 12:06:00,delivered
1224,468,2025-08-29 00:41:00,shipped
1225,139,2025-10-23 09:16:00,shipped
1226,313,2025-07-22 15:08:00,delivered
1227,246,2025-10-18 09:34:00,delivered
1228,426,2024-11-21 04:18:00,delivered
1229,122,2025-10-24 20:09:00,delivered
1230,93,2025-07-18 09:10:00,delivered
1231,35,2024-10-25 01:33:00,delivered
1232,158,2025-03-17 07:48:00,delivered
1233,183,2025-07-16 22:51:00,cancelled
1234,100,2024-12-24 06:26:00,shipped
1235,263,2025-06-10 17:56:00,shipped
1236,355,2025-04-03 10:53:00,delivered
1237,446,2025-05-05 02:47:00,delivered
1238,135,2025-11-05 10:03:00,delivered
1239,277,2025-07-21 21:33:00,delivered
1240,422,2025-09-14 15:21:00,delivered
1241,328,2025-07-26 14:57:00,shipped
1242,416,2024-12-05 08:50:00,cancelled
1243,16,2025-02-15 16:21:00,delivered
1244,190,2025-04-07 17:55:00,delivered
1245,345,2025-05-11 23:47:00,shipped
1246,22,2025-07-14 22:33:00,delivered
1247,106,2025-05-04 12:08:00,cancelled
1248,369,2025-07-23 18:15:00,delivered
1249,47,2025-04-29 09:28:00,delivered
1250,291,2025-02-01 11:50:00,delivered
1251,430,2025-06-22 07:30:00,delivered
1252,414,2025-03-10 02:52:00,delivered
1253,343,2025-07-10 00:08:00,delivered
1254,135,2025-08-03 21:17:00,delivered
1255,259,2025-07-02 08:39:00,delivered
1256,455,2025-02-07 20:27:00,delivered
1257,493,2025-06-23 23:14:00,delivered
1258,99,2025-06-23 20:55:00,delivered
1259,497,2024-10-08 08:04:00,delivered
1260,4,2025-03-17 08:04:00,placed
1261,330,2024-11-15 19:30:00,delivered
1262,131,2025-10-09 18:26:00,delivered
1263,89,2025-05-20 03:34:00,delivered
1264,353,2025-05-05 01:30:00,placed
1265,293,2025-04-27 13:34:00,delivered
1266,254,2025-03-04 10:51:00,delivered
1267,336,2025-06-01 05:05:00,shipped
1268,406,2024-12-15 15:07:00,delivered
1269,48,2025-08-07 00:09:00,delivered
1270,380,2025-09-27 15:56:00,shipped
1271,497,2025-11-05 04:17:00,cancelled
1272,295,2025-08-13 10:59:00,delivered
1273,131,2025-06-12 13:50:00,delivered
1274,290,2024-12-13 01:31:00,delivered
1275,230,2025-10-29 01:32:00,shipped
1276,87,2024-11-06 05:12:00,delivered
1277,128,2025-09-19 23:45:00,cancelled
1278,12,2025-07-16 02:24:00,delivered
1279,379,2025-08-28 01:24:00,placed
1280,126,2024-10-09 00:58:00,delivered
1281,356,2025-03-12 16:09:00,delivered
1282,211,2024-09-25 10:24:00,cancelled
1283,71,2025-03-16 20:46:00,placed
1284,335,2025-02-21 14:38:00,cancelled
1285,455,2024-11-10 08:44:00,delivered
1286,233,2024-09-04 09:05:00,shipped
1287,352,2025-05-20 02:40:00,shipped
1288,113,2024-10-26 13:26:00,placed
1289,74,2025-06-04 00:05:00,delivered
1290,336,2025-10-19 17:45:00,delivered
1291,113,2025-10-05 09:24:00,delivered
1292,369,2025-09-05 20:13:00,cancelled
1293,252,2025-11-12 17:10:00,shipped
1294,479,2025-04-23 22:50:00,delivered
1295,243,2025-06-07 02:42:00,shipped
1296,500,2025-10-26 16:19:00,delivered
1297,78,2024-11-25 20:27:00,delivered
1298,272,2025-01-08 07:00:00,delivered
1299,208,2025-03-12 00:22:00,delivered
1300,337,2025-09-06 02:51:00,delivered
1301,3,2025-09-27 07:31:00,shipped
1302,153,2025-10-23 15:52:00,shipped
1303,391,2025-08-08 13:02:00,delivered
1304,51,2025-07-17 09:54:00,cancelled
1305,173,2025-06-30 22:07:00,placed
1306,71,2025-09-15 19:48:00,shipped
1307,500,2025-09-30 04:57:00,delivered
1308,94,2025-09-20 17:00:00,delivered
1309,201,2025-07-18 12:38:00,delivered
1310,126,2025-07-16 11:44:00,delivered
1311,3,2025-06-12 00:13:00,shipped
1312,318,2025-07-02 07:36:00,shipped
1313,189,2025-10-21 12:30:00,delivered
